2025-05-02 16:37:42,593 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-05-02 16:37:42,594 - matplotlib.font_manager - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\thlouey\\Documents\\GitHub\\FilmProductionScheduler\\dist\\FilmScheduler\\_internal\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
